# source: Mechanical strip of FinnGen ICD-10-FI patterns → standard ICD-10-CM ancestor → Athena Maps-to SNOMED
# target_vocab: SNOMED (Athena 5.4 snapshot — live vocab.concept, verified 2026-04-17)
# license: Derived work (FinnGen patterns are facts; Athena mappings CC-BY-4.0)
# curator: Phase 13-04 executor (Parthenon GSD agent)
source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason,provenance_tag
D140,0,ICD10_FIN,Benign neoplasm of middle ear and respiratory system,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D141,0,ICD10_FIN,Benign neoplasm of middle ear and respiratory system,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D142,0,ICD10_FIN,Benign neoplasm of middle ear and respiratory system,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D143,0,ICD10_FIN,Benign neoplasm of middle ear and respiratory system,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D144,0,ICD10_FIN,Benign neoplasm of middle ear and respiratory system,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D150,0,ICD10_FIN,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D151,0,ICD10_FIN,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D152,0,ICD10_FIN,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D15[7,0,ICD10_FIN,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D160,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D161,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D162,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D163,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D164,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D165,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D166,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D167,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D168,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D169,0,ICD10_FIN,Benign neoplasm of bone and articular cartilage,74606,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D170,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D171,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D172,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D173,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D174,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D175,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D176,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D177,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D178,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D179,0,ICD10_FIN,Benign lipomatous neoplasm,4112852,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D180,0,ICD10_FIN,"Hemangioma and lymphangioma, any site",4266186,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D181,0,ICD10_FIN,"Hemangioma and lymphangioma, any site",4266186,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D190,0,ICD10_FIN,Benign neoplasm of mesothelial tissue,4112851,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D191,0,ICD10_FIN,Benign neoplasm of mesothelial tissue,4112851,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D19[7,0,ICD10_FIN,Benign neoplasm of mesothelial tissue,4112851,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D210,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D211,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D212,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D213,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D214,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D215,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D216,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D219,0,ICD10_FIN,Other benign neoplasms of connective and other soft tissue,442105,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D220,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D221,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D222,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D223,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D224,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D225,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D226,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D227,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D229,0,ICD10_FIN,Melanocytic nevi,4271013,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D230,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D231,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D232,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D233,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D234,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D235,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D236,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D237,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D239,0,ICD10_FIN,Other benign neoplasms of skin,138102,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D260,0,ICD10_FIN,Other benign neoplasms of uterus,195500,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D261,0,ICD10_FIN,Other benign neoplasms of uterus,195500,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D26[7,0,ICD10_FIN,Other benign neoplasms of uterus,195500,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D280,0,ICD10_FIN,Benign neoplasm of other and unspecified female genital organs,201817,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D281,0,ICD10_FIN,Benign neoplasm of other and unspecified female genital organs,201817,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D287,0,ICD10_FIN,Benign neoplasm of other and unspecified female genital organs,201817,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D289,0,ICD10_FIN,Benign neoplasm of other and unspecified female genital organs,201817,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D290,0,ICD10_FIN,Benign neoplasm of male genital organs,200670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D291,0,ICD10_FIN,Benign neoplasm of male genital organs,200670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D292,0,ICD10_FIN,Benign neoplasm of male genital organs,200670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D293,0,ICD10_FIN,Benign neoplasm of male genital organs,200670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D294,0,ICD10_FIN,Benign neoplasm of male genital organs,200670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D29[7,0,ICD10_FIN,Benign neoplasm of male genital organs,200670,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D300,0,ICD10_FIN,Benign neoplasm of urinary organs,78706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D301,0,ICD10_FIN,Benign neoplasm of urinary organs,78706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D302,0,ICD10_FIN,Benign neoplasm of urinary organs,78706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D303,0,ICD10_FIN,Benign neoplasm of urinary organs,78706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D304,0,ICD10_FIN,Benign neoplasm of urinary organs,78706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D30[7,0,ICD10_FIN,Benign neoplasm of urinary organs,78706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D310,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D311,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D312,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D313,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D314,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D315,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D316,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D319,0,ICD10_FIN,Benign neoplasm of eye and adnexa,381252,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D320,0,ICD10_FIN,Benign neoplasm of meninges,4003171,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D321,0,ICD10_FIN,Benign neoplasm of meninges,4003171,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D329,0,ICD10_FIN,Benign neoplasm of meninges,4003171,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D330,0,ICD10_FIN,Benign neoplasm of brain and other parts of central nervous system,4239871,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D331,0,ICD10_FIN,Benign neoplasm of brain and other parts of central nervous system,4239871,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D332,0,ICD10_FIN,Benign neoplasm of brain and other parts of central nervous system,4239871,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D333,0,ICD10_FIN,Benign neoplasm of brain and other parts of central nervous system,4239871,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D334,0,ICD10_FIN,Benign neoplasm of brain and other parts of central nervous system,4239871,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D337,0,ICD10_FIN,Benign neoplasm of brain and other parts of central nervous system,4239871,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D350,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D351,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D352,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D353,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D354,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D355,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D356,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D35[7,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D358,0,ICD10_FIN,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D360,0,ICD10_FIN,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D361,0,ICD10_FIN,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D36[7,0,ICD10_FIN,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D471,0,ICD10_FIN,"Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",432582,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D472,0,ICD10_FIN,"Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",432582,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D473,0,ICD10_FIN,"Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",432582,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D500,0,ICD10_FIN,Iron deficiency anemia,436659,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D510,0,ICD10_FIN,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D521,0,ICD10_FIN,Folate deficiency anemia,440977,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D560,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D561,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D562,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D563,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D564,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D568,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D569,0,ICD10_FIN,Thalassemia,30978,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D580,0,ICD10_FIN,Other hereditary hemolytic anemias,28396,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D581,0,ICD10_FIN,Other hereditary hemolytic anemias,28396,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D582,0,ICD10_FIN,Other hereditary hemolytic anemias,28396,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D588,0,ICD10_FIN,Other hereditary hemolytic anemias,28396,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D589,0,ICD10_FIN,Other hereditary hemolytic anemias,28396,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D590,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D591,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D592,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D593,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D594,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D595,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D596,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D598,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D599,0,ICD10_FIN,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D611,0,ICD10_FIN,Other aplastic anemias and other bone marrow failure syndromes,4131124,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D640,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D641,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D642,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D643,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D644,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D648,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D649,0,ICD10_FIN,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D680,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D681,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D682,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D683,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D684,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D685,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D686,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D688,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D689,0,ICD10_FIN,Other coagulation defects,432585,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D690,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D691,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D692,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D693,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D694,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D695,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D696,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D699,0,ICD10_FIN,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D7081,0,ICD10_FIN,Neutropenia,320073,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D7082,0,ICD10_FIN,Neutropenia,320073,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D720,0,ICD10_FIN,Other disorders of white blood cells,434008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D721,0,ICD10_FIN,Other disorders of white blood cells,434008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D728,0,ICD10_FIN,Other disorders of white blood cells,434008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D729,0,ICD10_FIN,Other disorders of white blood cells,434008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D730,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D731,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D732,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D733,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D734,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D735,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D738,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D739,0,ICD10_FIN,Diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D748,0,ICD10_FIN,Methemoglobinemia,432882,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D750,0,ICD10_FIN,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D751,0,ICD10_FIN,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D752,0,ICD10_FIN,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D758,0,ICD10_FIN,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D759,0,ICD10_FIN,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D761,0,ICD10_FIN,Other specified diseases with participation of lymphoreticular and reticulohistiocytic tissue,4185470,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D762,0,ICD10_FIN,Other specified diseases with participation of lymphoreticular and reticulohistiocytic tissue,4185470,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D763,0,ICD10_FIN,Other specified diseases with participation of lymphoreticular and reticulohistiocytic tissue,4185470,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D800,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D801,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D802,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D803,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D804,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D805,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D806,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D807,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
D808,0,ICD10_FIN,Immunodeficiency with predominantly antibody defects,433740,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
